Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,deviation_factor,Number_of-units,cost,area,vert/hori_area_factor_z-axis,Avg_curvature_angle_z axis,vert/hori_area_factor_x-axis,Avarage curvatrure angle x axis,vert/hori_area_factor_y-axis,Avg_curvature_angle_y axis
-0.0631,-0.254174,-0.452552,0.343909,-0.000578,-0.042912,0.321883,-0.012487,-0.060912,0.093172,105,373,18.738154,0.022218,77.921236,0.022513,22.202308,0.002494,29.047925
-0.041465,-0.235446,-0.456644,0.351133,0.008858,-0.034802,0.316761,-0.018162,-0.040263,0.094074,106,410,18.648137,0.020394,78.293077,0.00779,21.469962,0.003113,28.840755
-0.018824,-0.215803,-0.461118,0.359168,0.019216,-0.026355,0.311866,-0.023937,-0.018626,0.093194,97,425,18.566951,0.030606,77.743854,0.010061,22.301942,0.006144,28.875241
0.004708,-0.195209,-0.465861,0.367871,0.030127,-0.017384,0.306864,-0.030264,0.003973,0.095023,113,605,18.492219,0.029031,77.877551,0.002876,23.835099,0.000483,27.671287
0.034713,-0.162735,-0.456284,0.380177,0.045663,-0.001571,0.305351,-0.035177,0.032612,0.092537,110,403,18.391167,0.035531,78.324901,0.00215,22.448669,0.008891,27.886207
0.080376,-0.096325,-0.396809,0.400429,0.072498,0.035191,0.315661,-0.035125,0.075159,0.089106,102,358,18.128398,0.023497,80.229057,0.017132,20.68,0.006334,26.027206
0.140196,0.006087,-0.276344,0.427683,0.11054,0.094824,0.341133,-0.027764,0.129532,0.087743,96,366,17.800971,0.011836,81.761538,0.001343,19.891189,0.004477,23.193833
0.165773,0.030458,-0.277836,0.438764,0.123665,0.105829,0.337781,-0.033759,0.154265,0.086834,98,640,17.800816,0.007812,81.764602,0.030988,20.102655,0.004497,23.900431
0.192117,0.054789,-0.281668,0.450358,0.137176,0.116562,0.333825,-0.040332,0.17986,0.088316,91,408,17.816051,0.010959,81.584082,0.006553,19.640551,0.008705,24.264286
0.219378,0.079007,-0.28835,0.462513,0.151098,0.126929,0.3291,-0.047604,0.206483,0.086666,97,356,17.885775,0.010666,80.951852,0.003899,20.703629,0.002242,24.855777
0.246081,0.095213,-0.298126,0.471166,0.167817,0.131174,0.329025,-0.048342,0.229038,0.08676,104,416,17.892747,0.01079,80.788235,0.000462,21.23384,0.001724,24.190494
0.270031,0.100215,-0.31072,0.474694,0.186699,0.127567,0.334788,-0.040854,0.244824,0.086087,111,509,17.844806,0.019164,80.758696,0.007823,22.291071,0.003317,23.419286
0.297132,0.116651,-0.328593,0.485124,0.201875,0.13191,0.330144,-0.046217,0.269859,0.08562,102,394,17.987515,0.032815,80.480198,0.014751,22.363548,0.006421,24.057468
0.323959,0.131021,-0.350793,0.495388,0.216808,0.134646,0.324548,-0.052051,0.294729,0.087078,110,410,18.189097,0.025363,79.328571,0.008752,22.562674,0.002939,26.335
0.357708,0.160431,-0.378577,0.51968,0.237067,0.145363,0.316639,-0.066841,0.331938,0.09352,111,405,18.616282,0.010557,78.429921,0.010931,23.550773,0.007737,27.881491
0.441912,0.236392,-0.394408,0.557177,0.279093,0.177229,0.301962,-0.089248,0.414936,0.097462,134,546,19.407752,0.00954,77.064912,0.005,25.096491,0.007502,30.002344
0.459958,0.253952,-0.389717,0.561158,0.285024,0.185913,0.297254,-0.093682,0.431821,0.099264,135,445,19.525816,0.010627,76.73515,0.003136,25.404089,0.003974,30.325281
0.456747,0.260712,-0.35662,0.558346,0.286222,0.192288,0.308266,-0.084712,0.426211,0.097236,134,656,19.269606,0.011226,76.261822,0.014674,26.293966,0.001941,31.163226
0.450417,0.270983,-0.300842,0.553315,0.287995,0.202357,0.32724,-0.069164,0.41575,0.094287,121,396,18.871507,0.028504,76.959712,0.007692,25.625761,0.007725,30.122535
0.443692,0.28484,-0.233698,0.548139,0.290162,0.215244,0.349271,-0.051558,0.404482,0.090363,115,421,18.483771,0.031134,78.964908,0.010213,24.004687,0.004812,27.736364
0.440509,0.311001,-0.155903,0.544591,0.290007,0.23773,0.363869,-0.043078,0.400019,0.088935,115,392,18.226415,0.025041,79.749419,0.006609,23.830878,0.008255,25.683051
0.434525,0.335006,-0.072608,0.535961,0.286757,0.26076,0.374651,-0.03708,0.39304,0.086614,113,691,18.037296,0.020648,80.494314,0.007359,23.682178,0.003843,24.828197
0.430761,0.366871,0.015452,0.526685,0.279831,0.290876,0.375095,-0.041769,0.391644,0.084192,107,393,18.010714,0.029079,80.848485,0.01814,23.597059,0.009588,22.564078
0.424179,0.386989,0.093415,0.519222,0.278416,0.309807,0.389146,-0.03227,0.383564,0.081501,98,406,18.001634,0.028764,80.924727,0.002802,22.234375,0.005197,22.521951
0.42635,0.427869,0.180805,0.523973,0.281358,0.339928,0.40488,-0.026373,0.387793,0.081152,101,397,18.211793,0.039978,80.988991,0.010243,23.074412,0.004896,20.993878
0.427661,0.468663,0.271052,0.529222,0.28545,0.369547,0.423529,-0.017809,0.391141,0.089619,109,410,18.501942,0.028293,80.341287,0.016351,24.896042,0.010102,21.055759
0.424005,0.496795,0.354123,0.530682,0.290251,0.390497,0.447035,-0.001974,0.387212,0.096148,107,381,18.811468,0.023367,78.776087,0.007132,27.334834,0.017724,21.137143
0.420617,0.525807,0.4368,0.53349,0.295844,0.411766,0.471179,0.014278,0.384171,0.088872,113,613,19.210485,0.018615,79.328009,0.007408,25.389677,0.021988,22.278913
0.417571,0.554104,0.515169,0.537278,0.301838,0.432336,0.494734,0.030159,0.381962,0.095466,126,438,19.662515,0.016712,78.501629,0.008564,26.294012,0.00391,22.685714
0.415182,0.577793,0.579383,0.54111,0.307202,0.449518,0.514451,0.04349,0.380585,0.096315,123,435,20.086137,0.015392,77.696532,0.014237,29.595229,0.009198,21.816826
0.41378,0.589066,0.610874,0.542705,0.309683,0.457897,0.523904,0.049955,0.379728,0.09708,124,420,20.307006,0.010808,77.432432,0.003336,29.846809,0.007674,22.003226
-0.212857,-0.389321,-0.406232,0.27166,-0.08224,-0.098029,0.342469,0.024378,-0.208648,0.094145,122,437,19.774218,0.009686,74.669909,0.00079,24.256495,0.005988,34.202727
-0.152192,-0.335478,-0.422747,0.297007,-0.052231,-0.075986,0.331513,0.009356,-0.149507,0.104719,113,846,19.269838,0.008284,76.175188,0.015189,23.654717,0.002684,31.929851
-0.145536,-0.329655,-0.424283,0.299435,-0.0492,-0.073544,0.330065,0.007667,-0.143093,0.1041,114,451,19.224844,0.007882,75.981625,0.003129,23.358947,0.003439,32.153684
-0.136774,-0.321994,-0.426277,0.302602,-0.045228,-0.070322,0.328135,0.005435,-0.134651,0.097894,107,427,19.162744,0.007914,76.166547,0.012543,23.357914,0.02592,32.156318
-0.126023,-0.312576,-0.428762,0.30657,-0.04029,-0.066361,0.325819,0.002697,-0.124289,0.095962,106,392,19.092037,0.017267,76.280727,0.005221,22.977419,0.003441,31.5
-0.113505,-0.301583,-0.431739,0.311329,-0.034433,-0.06174,0.323215,-0.000489,-0.112193,0.095056,110,405,19.011592,0.014737,76.53913,0.016242,22.95,None,31.111071
-0.099405,-0.289163,-0.435175,0.31686,-0.027695,-0.056518,0.320401,-0.004081,-0.098544,0.094977,111,554,18.924005,0.018712,76.7,0.004862,22.171805,0.003519,31.107519
-0.08387,-0.275439,-0.439031,0.323121,-0.02015,-0.050734,0.317407,-0.008063,-0.083479,0.093594,110,463,18.838242,0.021993,77.838628,0.01034,21.545745,0.009225,29.671378
-0.066957,-0.26048,-0.443292,0.33011,-0.011768,-0.044432,0.314295,-0.012347,-0.067054,0.092449,105,390,18.751536,0.024122,77.813514,0.020514,21.610266,0.005759,29.568045
-0.048711,-0.244337,-0.447843,0.337732,-0.002634,-0.037606,0.311035,-0.017011,-0.049366,0.092691,103,435,18.668828,0.028878,78.045349,0.014214,21.201136,0.00818,29.372727
-0.029204,-0.227015,-0.45281,0.346065,0.007234,-0.030279,0.307605,-0.022029,-0.03038,0.092913,100,386,18.592744,0.029817,78.328016,0.002688,20.713585,0.010563,29.212214
-0.00829,-0.2085,-0.457927,0.354994,0.017888,-0.022403,0.304064,-0.027394,-0.010099,0.092109,100,399,18.521675,0.028727,78.555363,0.01218,22.071284,0.004379,27.630303
0.013937,-0.188715,-0.4635,0.364715,0.029312,-0.013992,0.300295,-0.033136,0.011574,0.093825,107,416,18.460471,0.029304,78.17449,0.020479,23.418121,0.002849,27.677228
0.041108,-0.160528,-0.459484,0.376887,0.044021,-0.000761,0.298668,-0.038212,0.037792,0.092478,110,625,18.389662,0.037488,78.025191,0.01693,23.423333,0.010646,27.773333
0.083698,-0.099492,-0.407958,0.396799,0.069638,0.032723,0.308074,-0.038808,0.0778,0.088464,97,430,18.160415,0.012517,79.712969,0.011499,21.837966,0.003747,26.13311
0.14568,0.00934,-0.277631,0.426507,0.110469,0.096281,0.337089,-0.02987,0.134265,0.087884,95,378,17.798266,0.011001,81.790541,0.008099,19.843805,0.008237,23.467699
0.171103,0.033562,-0.279938,0.438151,0.123964,0.107114,0.334069,-0.035861,0.158987,0.088257,101,632,17.800297,0.013366,80.74875,0.012642,20.120902,None,25.40241
0.197546,0.057832,-0.284851,0.450318,0.137882,0.117688,0.330271,-0.042552,0.184802,0.086793,92,366,17.837713,0.007429,81.315,0.038906,20.021591,0.003098,24.611152
0.225254,0.0821,-0.292967,0.463101,0.15236,0.127886,0.325571,-0.050013,0.211948,0.087085,105,384,17.906525,0.010666,80.682353,0.008365,21.679923,None,24.535227
0.254488,0.106417,-0.305199,0.476675,0.167411,0.137661,0.319569,-0.058627,0.240798,0.087854,103,343,18.024788,0.0075,81.069453,0.005201,20.940566,0.001729,24.122257
0.285645,0.130584,-0.322829,0.491169,0.183197,0.146723,0.311944,-0.068635,0.27174,0.088797,113,577,18.212523,0.010245,80.413274,0.002858,21.231232,0.010089,25.423699
0.319354,0.154505,-0.34775,0.506919,0.199992,0.154721,0.302182,-0.080412,0.305466,0.09081,120,397,18.495523,0.010897,78.937297,0.003247,22.603937,None,26.773834
0.356428,0.177922,-0.382601,0.524265,0.218043,0.161141,0.289474,-0.094622,0.342856,0.094837,130,414,18.913099,0.015363,78.504324,0.008026,23.383551,0.000707,26.68057
0.397089,0.199762,-0.429887,0.543164,0.237414,0.164945,0.273346,-0.111436,0.384039,0.097414,133,686,19.506871,0.017765,76.49207,0.014467,25.272766,0.007111,29.304691
0.481534,0.265468,-0.475553,0.584351,0.280955,0.187592,0.254756,-0.137306,0.468375,0.098122,147,613,20.645831,0.019281,73.790382,0.00883,27.199554,0.001514,32.597788
0.48676,0.271557,-0.471743,0.585784,0.283038,0.190827,0.254351,-0.138042,0.473205,0.098333,148,634,20.666956,0.019236,73.738168,0.007715,27.308072,0.001256,32.721239
0.484049,0.285986,-0.425091,0.584393,0.284594,0.203081,0.267672,-0.128707,0.468752,0.097178,142,463,20.301897,0.010086,74.497382,0.004909,26.576379,0.002307,32.809091
0.48013,0.309558,-0.350031,0.582374,0.287128,0.222845,0.288839,-0.114022,0.461963,0.098382,130,442,19.773625,0.016839,75.984466,0.014806,25.802294,0.007066,31.142418
0.475571,0.334761,-0.266648,0.57969,0.289971,0.243938,0.312618,-0.097238,0.453835,0.094754,127,471,19.271805,0.034221,76.92103,0.020748,25.345895,0.004652,30.113208
0.473074,0.365041,-0.180025,0.57912,0.293039,0.268086,0.335248,-0.08268,0.448781,0.099256,126,425,18.902732,0.03693,77.595366,0.008132,25.473634,0.001922,28.879097
0.470903,0.397144,-0.090646,0.579082,0.296267,0.293235,0.357918,-0.068481,0.444474,0.095955,118,422,18.655945,0.022898,78.709948,0.005594,24.991237,0.010021,27.359536
0.464708,0.42297,0.000588,0.573895,0.297629,0.315336,0.379911,-0.053102,0.435455,0.093512,113,397,18.471802,0.018994,79.744807,0.004584,24.195044,0.006514,25.176453
0.455524,0.443125,0.089686,0.564013,0.296312,0.334986,0.397869,-0.039745,0.423702,0.088897,98,382,18.388322,0.021162,80.147368,0.008679,23.440256,0.002771,24.150479
0.446297,0.461431,0.173843,0.554248,0.294824,0.353139,0.414268,-0.027421,0.412508,0.084007,99,404,18.423214,0.035656,80.222601,0.009543,23.844611,0.015639,22.481138
0.435962,0.474841,0.25046,0.542383,0.29184,0.368505,0.42702,-0.017186,0.400536,0.089832,101,440,18.51947,0.028222,80.150943,0.0117,24.935433,0.008792,21.388512
0.42923,0.493666,0.324351,0.537251,0.29251,0.385171,0.443541,-0.005242,0.392999,0.093991,99,375,18.724939,0.02099,79.760377,0.008253,25.616489,0.026284,21.871925
0.422767,0.509988,0.390558,0.5323,0.292929,0.399979,0.457967,0.005325,0.386095,0.089344,104,449,18.986772,0.011074,78.795556,0.011127,27.62734,0.021288,21.230713
0.419864,0.532087,0.454594,0.534192,0.297114,0.416366,0.476455,0.017846,0.383555,0.089664,108,403,19.305857,0.019402,79.22129,0.008981,25.625212,0.041201,22.275
0.41757,0.548964,0.503352,0.535803,0.300424,0.428937,0.490587,0.027468,0.381725,0.093857,120,511,19.58521,0.017566,78.657809,0.001812,25.899803,0.010292,22.694643
0.416078,0.557387,0.529021,0.536232,0.30194,0.43544,0.497737,0.032419,0.380493,0.096398,122,407,19.738692,0.014792,78.107143,0.01971,27.222736,0.006881,22.577246
-0.158393,-0.351361,-0.388879,0.24963,-0.088781,-0.0778,0.302521,0.007791,-0.164235,0.094237,111,446,19.458418,0.01334,74.538978,0.000961,21.293375,0.002767,35.997152
-0.108622,-0.306337,-0.405725,0.274824,-0.060864,-0.059843,0.296506,-0.004381,-0.115069,0.098034,108,408,19.057036,0.011529,77.389655,0.003772,22.890566,0.010185,29.337262
-0.10498,-0.302532,-0.408497,0.278843,-0.057194,-0.058527,0.297518,-0.00513,-0.111043,0.09666,107,412,19.023261,0.017898,77.251128,0.009248,21.923333,0.010517,30.49
-0.100364,-0.297644,-0.412188,0.2842,-0.052343,-0.056853,0.298979,-0.006062,-0.105883,0.094916,112,439,18.97847,0.009566,76.225483,0.002676,21.345802,0.01934,32.562069
-0.09421,-0.2913,-0.416546,0.290591,-0.046437,-0.054603,0.300416,-0.007361,-0.099152,0.093809,107,453,18.933403,0.010447,76.570588,None,22.618147,None,30.461004
-0.086203,-0.283317,-0.421349,0.297725,-0.039629,-0.051658,0.30149,-0.009138,-0.090626,0.093471,105,421,18.873576,0.015974,76.475581,0.007672,21.582692,0.014177,32.233205
-0.07622,-0.273642,-0.426459,0.305425,-0.032023,-0.047967,0.302034,-0.011425,-0.080225,0.092744,103,637,18.810905,0.013618,76.672941,0.008214,21.557812,0.00617,31.622568
-0.064279,-0.262315,-0.431775,0.313583,-0.023722,-0.043523,0.301973,-0.014271,-0.068002,0.092778,106,381,18.744255,0.021201,76.661355,0.003118,21.477432,0.014615,31.798814
-0.050436,-0.249391,-0.437269,0.32218,-0.014699,-0.038351,0.301341,-0.017595,-0.053992,0.091535,97,373,18.67756,0.023697,78.213793,0.029823,20.587072,0.02011,29.551685
-0.034777,-0.234966,-0.442899,0.331172,-0.005046,-0.032495,0.300164,-0.021454,-0.038321,0.092182,109,388,18.608053,0.018642,78.348837,0.005825,20.145627,0.010299,29.737931
-0.017381,-0.219037,-0.448728,0.340682,0.005303,-0.025937,0.298498,-0.025771,-0.020982,0.092208,100,420,18.544176,0.028883,78.428063,0.017937,20.218605,None,28.991635
0.001752,-0.201663,-0.454614,0.350596,0.016363,-0.018698,0.29637,-0.030578,-0.00207,0.092387,104,409,18.481071,0.026941,78.688235,0.027867,20.618824,0.012126,29.015444
0.022523,-0.182814,-0.460802,0.361132,0.028116,-0.010806,0.293811,-0.035864,0.018486,0.092773,104,598,18.435543,0.029429,78.45,0.008492,22.353,0.006969,27.745033
0.045939,-0.160738,-0.464758,0.372737,0.041355,-0.001258,0.291513,-0.041261,0.041452,0.092292,103,411,18.396166,0.034329,78.026236,0.006824,23.028044,None,27.70292
0.0867,-0.102223,-0.416938,0.393018,0.066754,0.030638,0.301126,-0.041886,0.080051,0.087982,103,413,18.182378,0.012505,79.65906,0.016602,21.642424,0.017949,26.76755
0.144232,-0.002315,-0.300741,0.421794,0.10533,0.088609,0.327808,-0.034217,0.132828,0.086009,101,340,17.840578,0.013525,81.434071,0.004427,19.413734,0.011558,24.611688
0.175028,0.035708,-0.280746,0.43686,0.123573,0.108089,0.330847,-0.037427,0.162277,0.088044,100,383,17.800311,0.013383,80.74875,0.012021,19.96898,None,25.489157
0.201139,0.059696,-0.286218,0.449416,0.137716,0.118466,0.327393,-0.044041,0.187884,0.086857,100,392,17.841821,0.007985,81.267568,0.031297,19.977273,0.00997,24.854104
0.228685,0.083763,-0.29505,0.462591,0.152425,0.128489,0.322904,-0.051523,0.214988,0.087072,97,352,17.918482,0.010666,80.860517,0.016958,21.547445,0.002081,24.503226
0.257973,0.10796,-0.308182,0.476565,0.167757,0.138113,0.316985,-0.060266,0.243981,0.087754,110,697,18.041913,0.007898,80.970968,0.005692,20.998107,0.00173,24.316928
0.289586,0.132225,-0.327197,0.491652,0.184022,0.147026,0.309285,-0.070501,0.275479,0.088909,108,606,18.244778,0.014916,79.757784,0.002391,21.696522,0.00446,26.338776
0.324422,0.156519,-0.354437,0.508243,0.20155,0.154897,0.299073,-0.082868,0.310443,0.091357,114,725,18.551003,0.011495,78.771892,0.007804,22.70315,0.001538,27.161719
0.36448,0.181052,-0.394434,0.52729,0.221158,0.161145,0.284975,-0.098565,0.350981,0.09624,124,402,19.035446,0.015817,77.719133,0.011688,24.373333,0.003952,27.392365
0.437545,0.224826,-0.459192,0.554931,0.251649,0.17261,0.255784,-0.126699,0.423194,0.097229,128,414,20.025133,0.017184,75.322684,0.001699,25.564909,0.003847,31.359016
0.487174,0.263817,-0.492737,0.585491,0.281713,0.184686,0.248292,-0.141889,0.474183,0.098898,152,467,20.825268,0.020835,73.309091,0.02023,27.587861,0.004465,33.011638
0.487544,0.266297,-0.487656,0.586082,0.282506,0.186422,0.24995,-0.141016,0.47447,0.098622,145,747,20.794097,0.020599,73.431081,0.020964,27.374128,0.00483,33.15762
0.486085,0.276586,-0.456797,0.585552,0.283541,0.195012,0.258441,-0.135312,0.472092,0.097454,151,673,20.55387,0.010527,73.56,0.002524,26.421951,0.001996,34.170732
0.48231,0.305014,-0.371362,0.584072,0.286435,0.218579,0.281868,-0.119589,0.465554,0.097171,133,470,19.945145,0.017955,75.541667,0.002988,25.815273,0.007201,32.022794
0.478757,0.333834,-0.284354,0.58255,0.289428,0.242213,0.305596,-0.103671,0.458968,0.096049,124,513,19.422281,0.036294,76.453222,0.004732,25.285455,0.007376,30.798583
0.475295,0.362677,-0.19671,0.58101,0.292497,0.2656,0.329352,-0.087723,0.452406,0.100449,128,528,19.00182,0.048398,77.354785,0.011036,24.909745,0.006614,29.445833
0.471673,0.391319,-0.108685,0.579415,0.295617,0.28859,0.353072,-0.071755,0.44582,0.096333,119,399,18.700038,0.014685,78.94,0.003315,24.671883,0.011491,26.988998
0.467678,0.419499,-0.020729,0.577737,0.298762,0.311019,0.376636,-0.055805,0.439192,0.093604,120,635,18.52214,0.022198,79.439496,0.011406,24.736438,0.009694,25.375068
0.463274,0.447024,0.066431,0.576033,0.301919,0.332779,0.399812,-0.040028,0.432643,0.091538,115,652,18.469113,0.01681,79.256403,0.007246,25.3152,0.007031,24.572149
0.458558,0.473807,0.151898,0.574434,0.305084,0.353845,0.422291,-0.024671,0.426394,0.087061,108,401,18.528559,0.02193,79.445217,0.010379,24.568732,0.01041,23.847458
0.453609,0.499378,0.234309,0.572983,0.308273,0.373905,0.443886,-0.00978,0.4205,0.094315,99,389,18.672473,0.027627,79.806122,0.011924,24.371186,0.021794,22.948718
0.446887,0.519112,0.309547,0.56822,0.309246,0.391058,0.460947,0.002552,0.413101,0.088348,102,387,18.874085,0.019016,79.325735,0.003436,26.080482,0.004934,22.091304
0.441416,0.538206,0.377323,0.565488,0.311023,0.406978,0.477248,0.014156,0.407456,0.09036,106,404,19.121057,0.017783,79.132258,0.010082,26.484894,0.010505,22.435032
0.436515,0.553535,0.433537,0.562928,0.312351,0.420086,0.490543,0.023727,0.402588,0.091999,103,394,19.373677,0.015094,79.176364,0.017028,25.323636,0.012922,23.06747
0.433595,0.567211,0.477378,0.562795,0.314445,0.430904,0.502112,0.031837,0.399969,0.0938,112,402,19.606022,0.012351,78.810236,0.015219,25.65,0.013048,23.305631
0.430606,0.571531,0.499858,0.56001,0.313986,0.435598,0.506239,0.035105,0.396926,0.095269,111,420,19.71291,0.012095,78.679848,0.015408,26.259733,0.009249,23.394906
-0.115491,-0.324114,-0.367243,0.221256,-0.102028,-0.061731,0.263467,-0.006169,-0.131484,0.092396,107,432,19.329395,0.016603,77.22518,0.007029,21.908481,None,29.467944
-0.067651,-0.279823,-0.38736,0.250622,-0.071362,-0.044671,0.261243,-0.01762,-0.083429,0.096079,111,403,18.932043,0.019593,75.649355,0.00595,19.013208,0.001851,34.016038
-0.067048,-0.277964,-0.391609,0.256568,-0.066826,-0.044493,0.264978,-0.017384,-0.081738,0.095045,111,403,18.899607,0.018833,75.884211,0.010324,19.448208,0.010545,33.867961
-0.066443,-0.27562,-0.397298,0.264551,-0.060767,-0.044315,0.270077,-0.017008,-0.079641,0.093576,98,432,18.875554,0.02293,78.240234,0.006683,21.448276,0.009443,27.937643
-0.064606,-0.272017,-0.4038,0.27376,-0.053564,-0.043675,0.275423,-0.016897,-0.076204,0.091869,101,462,18.833472,0.019774,76.964835,0.008503,20.227338,0.008452,31.231295
-0.060761,-0.266687,-0.410638,0.283566,-0.045536,-0.042276,0.28023,-0.01732,-0.07086,0.09172,100,412,18.778828,0.01266,77.090987,0.012705,21.015385,None,30.645378
-0.054547,-0.259432,-0.41755,0.29363,-0.036869,-0.039989,0.28411,-0.01839,-0.063355,0.091327,101,630,18.725648,0.017407,77.097571,0.014746,22.209562,0.007327,29.334263
-0.045899,-0.250234,-0.424393,0.303798,-0.027663,-0.036769,0.28693,-0.020159,-0.053664,0.090665,99,409,18.671283,0.017905,77.055242,0.014476,20.589723,0.0082,31.135714
-0.034901,-0.239148,-0.431171,0.314063,-0.017943,-0.032648,0.288704,-0.022592,-0.041844,0.089767,106,390,18.61378,0.021409,77.181377,0.017395,21.021687,0.020693,31.080478
-0.021647,-0.226294,-0.437867,0.324462,-0.007694,-0.027677,0.289576,-0.025663,-0.028042,0.0913,104,370,18.55496,0.022908,78.571765,0.009786,19.606897,0.002402,29.210646
-0.006305,-0.211717,-0.444529,0.335066,0.003154,-0.021906,0.289628,-0.029287,-0.012325,0.09165,93,385,18.499332,0.029321,78.633071,0.018129,19.647692,0.013288,29.433462
0.011041,-0.195505,-0.451189,0.34596,0.014528,-0.01531,0.28893,-0.033548,0.005217,0.091982,106,393,18.446268,0.023647,78.78189,0.005337,19.678846,0.009946,29.005019
0.030354,-0.177683,-0.457906,0.357247,0.026649,-0.008007,0.287632,-0.038264,0.024569,0.092414,104,391,18.412341,0.026618,78.928125,0.012666,21.357338,0.003242,27.601017
0.051531,-0.158224,-0.464781,0.369015,0.039399,0.000055,0.285654,-0.043596,0.045751,0.091599,93,424,18.386234,0.030416,78.129545,0.013301,22.69,0.003108,28.081985
0.086919,-0.109821,-0.431431,0.38781,0.06197,0.025719,0.292914,-0.04533,0.07966,0.088196,98,364,18.225718,0.010327,79.153125,0.026669,21.978125,0.010617,27.624742
0.142248,-0.013517,-0.320839,0.416736,0.100008,0.081479,0.319306,-0.037916,0.130763,0.085774,93,371,17.880658,0.012787,81.265639,0.003732,19.334615,0.008447,25.044828
0.177468,0.036871,-0.280178,0.434879,0.122486,0.108771,0.328149,-0.038417,0.164076,0.087045,97,364,17.800584,0.007865,81.684956,0.000713,19.450862,0.000906,24.284483
0.202783,0.060299,-0.285706,0.447606,0.13661,0.118871,0.325203,-0.044773,0.189009,0.08667,97,351,17.839051,0.007369,81.283846,0.030894,19.874717,0.009973,24.931343
0.229488,0.083802,-0.294377,0.460824,0.151206,0.128666,0.321198,-0.05201,0.21536,0.086604,105,418,17.916036,0.010668,80.809091,0.020888,21.178439,0.00208,24.908824
0.257887,0.107438,-0.307181,0.474806,0.166411,0.138033,0.315818,-0.060379,0.243543,0.087833,115,475,18.033352,0.007501,81.034727,0.005681,20.964038,0.003113,24.387736
0.288346,0.131049,-0.325319,0.489693,0.18238,0.146749,0.308753,-0.070139,0.27395,0.088949,117,576,18.224533,0.010244,80.389381,0.020563,21.301729,0.01287,25.710174
0.321435,0.154495,-0.350607,0.505772,0.199316,0.154465,0.299487,-0.081727,0.30719,0.091101,108,393,18.510533,0.010901,78.910541,0.002054,22.492932,None,26.864767
0.357978,0.177582,-0.385625,0.523446,0.217524,0.160688,0.287271,-0.095743,0.344171,0.095209,118,390,18.93232,0.015356,78.441081,0.005287,23.334375,0.001038,26.799482
0.445505,0.239869,-0.426657,0.548586,0.249944,0.183831,0.255678,-0.124334,0.427877,0.097555,124,444,19.812993,0.012715,75.943353,0.003398,25.623827,0.008051,30.498305
0.481838,0.26287,-0.475971,0.578645,0.27649,0.186764,0.249754,-0.138538,0.467575,0.098007,142,464,20.611695,0.013117,73.646591,0.001209,26.42163,0.000466,33.471562
0.486955,0.270403,-0.475344,0.58587,0.282918,0.189854,0.253339,-0.138739,0.47352,0.097636,143,484,20.695908,0.01927,73.631763,0.010883,27.404464,0.0014,32.945294
0.484914,0.285127,-0.431161,0.585109,0.284405,0.202118,0.265483,-0.130584,0.470123,0.096631,149,464,20.361709,0.010104,74.335602,0.00325,26.671601,0.002524,32.858462
0.481827,0.308826,-0.359881,0.583872,0.286827,0.22172,0.285007,-0.117483,0.464681,0.097955,122,690,19.869357,0.017032,75.858113,0.009741,25.735,0.001886,31.111667
0.478623,0.334946,-0.280989,0.582491,0.289545,0.243119,0.306511,-0.103057,0.458714,0.096436,125,416,19.404013,0.036274,76.488773,0.002415,25.24,0.008695,30.778905
0.475393,0.361753,-0.199484,0.581051,0.292395,0.264859,0.328606,-0.088222,0.452599,0.100444,135,426,19.013465,0.048351,77.280285,0.011045,25.090092,0.005572,29.470872
0.471975,0.388556,-0.117028,0.579533,0.295297,0.286402,0.35084,-0.073252,0.446384,0.09668,121,398,18.723213,0.014665,78.813333,0.00211,24.66439,0.009293,27.258088
0.468241,0.414925,-0.034708,0.57795,0.298222,0.307435,0.372926,-0.058301,0.440142,0.094182,123,443,18.542998,0.018461,79.279121,0.007088,24.779348,0.006148,26.024798
0.464175,0.440552,0.046422,0.576316,0.301132,0.327748,0.39453,-0.043594,0.433989,0.092387,113,530,18.465753,0.018693,79.239823,0.01062,25.485303,0.007024,24.635549
0.459917,0.465288,0.125268,0.574804,0.304011,0.347215,0.415345,-0.029388,0.428148,0.087434,112,405,18.494921,0.024247,79.287379,0.00889,25.698113,0.004141,23.270219
0.455527,0.488636,0.200404,0.573395,0.30686,0.365545,0.435005,-0.015842,0.422719,0.091178,114,513,18.596893,0.026302,79.711607,0.018457,24.65,0.007901,22.842363
0.451154,0.510173,0.270246,0.572204,0.309613,0.382486,0.453247,-0.003208,0.417743,0.089408,97,411,18.775589,0.029353,79.360169,0.00773,25.539669,0.004978,22.579339
0.447088,0.529376,0.332549,0.571189,0.312116,0.397638,0.469304,0.007976,0.413516,0.089053,106,389,18.976539,0.019785,78.710526,0.009246,26.715385,0.014643,22.634125
0.443544,0.545276,0.384771,0.570356,0.314214,0.410276,0.48277,0.017414,0.409959,0.09085,110,415,19.188022,0.013835,79.024249,0.005236,26.423467,0.01806,22.812206
0.440593,0.557203,0.424563,0.56971,0.315829,0.419879,0.49302,0.024675,0.407237,0.092352,125,411,19.373408,0.017103,78.922777,0.011879,26.152371,0.012669,22.675
0.438753,0.565007,0.450582,0.569329,0.316913,0.426222,0.49972,0.029366,0.405423,0.092946,123,431,19.506535,0.014899,78.794908,0.017187,26.041344,0.002633,22.988934
