Overhang,Inclusion,Exclusion,Porosity,Volume,Surface Area,Compactness,Eccentricity,Total Blocks,Total Cost,Layer Diff Sum,Layer Diff Max
2677.76481406,0.851275963466,0.148724036536,0.332131192693,48755.0076772,8008.78243418,0.503127905126,1.33811590916,1190.22940318,3760.50611101,153.893390455,54.6777085776
2665.13679008,0.8525300936,0.147469906399,0.333679925171,47456.0435780,7875.73765417,0.496425761767,1.33936621984,1181.51750833,3715.06531659,153.244771652,52.7597353294
2649.84802952,0.853869841695,0.146130158305,0.335249245543,46001.1551846,7725.90230385,0.488578598584,1.34567359580,1170.04696878,3661.45795973,152.466297832,50.7638511073
2676.11694869,0.858100934066,0.141899065934,0.331474794625,44183.5755195,7530.27782857,0.483348218673,1.33159799360,1151.54088092,3586.65157138,150.232927873,47.3248948510
2675.77414520,0.859212287022,0.140787712978,0.331723569966,43305.6499952,7438.82757808,0.47951818791,1.3346566537,1143.32839903,3554.35721133,150.009735471,46.0090510310
2673.14967754,0.856662161555,0.143337838445,0.350022801105,38530.4691687,6974.47310422,0.454611527888,1.52246410868,1087.70453996,3385.13363680,145.613214735,41.2555395302
2669.86907182,0.854978190283,0.145021809717,0.363127503817,34601.8981721,6614.26993309,0.434246473834,1.63827112771,1046.09379545,3262.41116851,142.724433233,36.9528040057
2717.89102832,0.858565329873,0.141434670127,0.370145650306,30730.8006122,6245.61320469,0.421353387385,1.65219887031,1027.78415505,3159.46970294,139.698757920,29.8315096707
2746.01183643,0.862794752238,0.137205247762,0.376995239899,27174.2399872,5881.35461541,0.411349337013,1.65512302973,1021.34028699,3063.58263137,136.746875096,23.0421604207
2718.53167809,0.865510761155,0.134489238845,0.370389172428,26634.0693923,5808.55597238,0.407485002366,1.62971032908,1007.58142047,3024.28208983,137.442763176,22.7613592762
2551.26088305,0.869081908462,0.130918091538,0.372524640321,24622.0531809,5443.83053720,0.387566827276,1.70649586374,944.656632466,2836.27895983,133.132258952,22.346528449
2537.05549516,0.869177507108,0.130822492892,0.37285096967,24331.7520184,5408.16340836,0.384049934041,1.71974133405,937.307229058,2815.75251527,132.930486120,22.3937560823
2528.29006695,0.869819914649,0.130180085351,0.371301250189,24098.1339672,5380.78071486,0.381735145105,1.71953168841,931.229308828,2799.56666195,133.091187242,22.3665542309
2528.89629772,0.870954986714,0.129045013286,0.367981992421,23968.1460466,5368.11221869,0.380735594843,1.70594475175,926.483748455,2789.86790277,133.715552468,22.2717083047
2531.38252602,0.872399481586,0.127600518414,0.363500913697,23889.4936772,5361.80188143,0.381174035103,1.68180123259,924.378692584,2785.54722631,134.461284112,22.1197625772
2508.18859280,0.870316030806,0.129683969194,0.371588523281,23514.9921574,5302.56465153,0.374108133105,1.75470863592,910.442802204,2749.11155428,132.685888702,22.4548559974
2481.13448216,0.867875100399,0.132124899601,0.381232675151,23071.5507022,5230.41476271,0.365750252661,1.84273115245,893.258606566,2704.46172184,130.493693324,22.8441327264
2444.06846181,0.871567395015,0.128432604985,0.376120472857,23455.3482818,5056.62870757,0.379616113805,1.89596412543,851.369499847,2597.49208058,132.004029910,23.0245437387
2490.14902615,0.872171294821,0.127828705179,0.375504165305,23762.0703074,5080.07811806,0.376596024786,1.91797422984,830.334716088,2579.27957031,133.796431545,23.1219700742
2487.72829548,0.872202833579,0.127797166422,0.377022441119,22411.0812382,5013.41089500,0.347445519913,1.96709346700,788.902689813,2506.48509946,134.633567966,23.2804499191
2423.89046404,0.871469826511,0.128530173496,0.381802875743,20474.6048927,4860.83985968,0.317030487083,2.03846109131,750.951670034,2410.57271244,132.986934314,23.4804834758
2412.06861091,0.871235177078,0.128764822942,0.38397689981,20225.1211126,4821.69311399,0.312871539642,2.06621856567,740.272258099,2385.49930454,132.314954447,23.5455281571
2401.49713721,0.871041749834,0.128958249909,0.385897757037,20073.1250597,4789.88425653,0.310228679551,2.08900483920,731.683798564,2365.64991533,131.829268659,23.6079850082
2389.39343570,0.870840481515,0.129159518056,0.387774778575,19918.4226709,4758.88355039,0.307460568274,2.10997994147,723.410461395,2346.66246695,131.479692046,23.6801125316
2315.23429513,0.869748712011,0.130251290666,0.393496172667,19164.4893284,4637.14896068,0.302792569067,2.16006561638,716.337604155,2300.14963419,128.650955178,23.8328536595
2737.14865272,0.845424063705,0.154575940594,0.318698999214,55129.5300499,8637.47771490,0.541860344276,1.32754975025,1209.84057873,3960.83075855,157.556856043,64.1602695917
2707.68988317,0.84801872819,0.151981270004,0.316665136739,55351.9100672,8599.44000564,0.543010367817,1.30962832457,1218.99272652,3943.67725319,159.082691746,64.2957238310
2722.88968567,0.848635291425,0.15136470854,0.318234131252,54925.7991826,8547.61352757,0.544996580321,1.30895705767,1220.85912903,3935.84727770,158.487274913,62.9799274092
2738.42413784,0.849346440845,0.150653559182,0.319756090295,54462.7992318,8490.89056958,0.547017701262,1.30794176469,1222.43736015,3926.48299519,157.887644289,61.5820123536
2756.37086800,0.850227139644,0.149772860264,0.321051701832,53942.0473622,8429.05493026,0.548612749939,1.30616646266,1222.66000392,3914.42520066,157.400515104,60.0719149612
2764.96319063,0.851257739082,0.14874226088,0.322490652933,53164.4728007,8342.11410458,0.547959692095,1.30527504674,1220.51386497,3891.83139776,156.789343287,58.3763055908
2680.98152961,0.853794202753,0.146205797252,0.327423492996,49292.2465855,7965.08673938,0.51904828444,1.31621020108,1189.49137791,3747.24073255,155.152454331,54.0307623632
2689.35066977,0.855479643597,0.144520356403,0.327543137013,48254.5734192,7854.36624270,0.516257330938,1.31296374520,1182.72449443,3711.52228766,154.258882021,52.0774231895
2694.43014264,0.85934577744,0.14065422256,0.325946461226,45850.1607964,7610.60077043,0.504639541047,1.30795532207,1160.20534641,3617.91737070,151.895314506,48.3008374379
2728.47938599,0.863104556816,0.136895443184,0.322383316298,44264.2364634,7448.41148839,0.499759318941,1.29604177034,1143.42793763,3555.59928323,149.962756271,45.2489338620
2726.89375317,0.864374612657,0.135625387343,0.322367099132,43238.9590251,7348.26012187,0.494341208755,1.29775970745,1134.07535586,3519.32183835,149.539071634,43.8223470291
2662.72182807,0.857523543981,0.142476456019,0.346643611886,40027.5415089,7033.41540309,0.467713796431,1.52875858888,1091.95523378,3395.50115291,148.459296996,43.1603783302
2641.36441731,0.85755029882,0.14244970118,0.350514537635,38423.2614323,6876.61791034,0.457346777019,1.56982826736,1075.54978413,3337.00589914,147.694963599,41.7818928780
2653.55511802,0.860591085778,0.139408914222,0.3522690204,36109.7493010,6650.06550438,0.44815045243,1.56552510606,1064.35864825,3268.76995359,146.286134193,37.8230810522
2720.95536955,0.867418745975,0.132581254025,0.361426363154,28689.3452431,5954.91312470,0.424455177675,1.57399986192,1025.85749017,3074.92289911,139.770594038,24.8043804612
2710.96622246,0.869104489442,0.130895510558,0.361456451471,26679.7245010,5764.06388833,0.413670092507,1.58645029854,1000.78998392,3002.41997394,138.065939946,22.3304569481
2568.42983129,0.871196727929,0.128803272071,0.366379212309,24896.8895123,5451.49832688,0.39399533936,1.67335142088,944.792377162,2838.64931743,133.891833962,22.0778799815
2562.18855070,0.871672132354,0.128327867646,0.365367205194,24649.6720518,5427.13498858,0.390722965621,1.67650713069,938.029804113,2822.36787055,133.965243917,22.0568412255
2573.99235534,0.874854864608,0.125145135392,0.35480718062,24582.1492991,5438.52635596,0.392487223775,1.60761285775,938.980147626,2827.61623535,135.961189850,21.6734261200
2585.54572018,0.876723808274,0.123276191726,0.348701767411,24570.7953827,5448.61197892,0.393216394001,1.56943836902,938.097232688,2829.91689824,137.204500847,21.4512476620
2648.04333599,0.876131803645,0.123868196355,0.351039187148,24970.7742764,5507.35809555,0.387361584665,1.60367581131,918.206980558,2823.90236150,139.117073221,21.6716974026
2627.17121222,0.876506779955,0.123493220045,0.355710317236,25240.0836604,5369.92083469,0.392294761936,1.71045044171,876.797268587,2727.69244924,138.796503407,22.0985537898
2619.42256409,0.876326490263,0.123673509737,0.359467999473,25201.3967702,5296.79128170,0.391017134077,1.77605915833,852.985300143,2673.81300281,137.951356999,22.2961387915
2617.07592025,0.875878827607,0.124121172393,0.362696476292,25027.8053493,5256.45053659,0.387165059984,1.81930239197,838.913411682,2642.59534627,136.862580404,22.3776716288
2615.17617632,0.875682553923,0.124317446077,0.364793819325,24854.6262230,5224.12253209,0.383792210461,1.84978339750,828.032674003,2618.13466985,135.933679331,22.4009044023
2549.90431045,0.875247859746,0.124752140249,0.368749460981,22587.6275364,5059.21359147,0.347707821663,1.92026504304,784.894158087,2510.68914345,134.179611668,22.5270931774
2506.94853891,0.874850821414,0.125149178637,0.371945456295,21221.6476718,4951.41447377,0.325937584269,1.97049394569,756.937851557,2441.41079282,133.004090526,22.6423456851
2496.34465615,0.874552151834,0.125447848011,0.374007820144,21045.7781684,4920.95138351,0.322667171426,1.99409748445,748.202084792,2421.77164944,132.632278413,22.7319242047
2482.67058232,0.874133471203,0.12586653045,0.37635455986,20872.9546182,4890.22603137,0.319356085912,2.01806110122,739.740240964,2402.87308748,132.432146275,22.8617831561
2466.59082826,0.873640692227,0.126359306433,0.378866456653,20685.4166017,4858.68859858,0.315737844386,2.04216435370,731.269833193,2383.98974088,132.351202080,23.0172742999
2680.57970347,0.846139278826,0.153860680534,0.309043853148,58760.6871386,8880.27911384,0.561491206201,1.29484387553,1231.13956869,4020.57832737,162.168043502,69.7126715918
2699.99490431,0.848804227968,0.15119577951,0.310467351832,56829.6768080,8678.65331010,0.557285509111,1.29223751513,1220.41207762,3962.22084422,160.947915768,66.0227891419
2718.42161862,0.849557519571,0.150442481484,0.311991851047,56457.2282423,8625.46831432,0.560886223456,1.29021875148,1223.25417482,3955.59429861,160.378501176,64.5939614607
2740.55878137,0.850485799408,0.149514200731,0.31342733576,56022.0418543,8566.10710866,0.564326443417,1.28745006512,1225.12498409,3946.69275335,159.886721660,62.9923854063
2759.68517668,0.851420702316,0.14857929772,0.314918925917,55563.8601808,8502.15432589,0.567974631069,1.28489506240,1227.45831822,3936.89423143,159.275486053,61.3786614668
2779.45613485,0.852474721154,0.147525278848,0.316222666845,55038.6081004,8433.12323382,0.57091529172,1.28201969538,1228.45813910,3924.24268647,158.732357411,59.6940240717
2768.46644081,0.853970111125,0.146029888874,0.318634602803,53479.9144976,8270.79656519,0.563949733791,1.28359131544,1219.66633311,3871.71234742,157.831806310,57.1956773666
2714.83977393,0.856652654014,0.143347345986,0.322065263812,50119.3103156,7946.68480878,0.540260094804,1.29016484977,1192.74534322,3748.64295970,156.072602130,53.1009262074
2747.14145587,0.860435145894,0.139564854106,0.319527513122,48291.6528851,7762.77919466,0.533987148092,1.27899099246,1175.98139440,3680.78009000,153.906639627,49.6407711895
2752.39736935,0.864088656338,0.135911343662,0.317912365698,45912.3728448,7531.53316594,0.521274657168,1.27468338094,1154.16097584,3591.20492590,151.381170835,46.0668091207
2751.16367100,0.865305917706,0.134694082294,0.318042946373,44848.1929991,7433.27490475,0.514871905881,1.27597403585,1144.98477811,3555.43749135,150.871583768,44.6311396326
2754.61639038,0.866803672479,0.133196327521,0.317655824208,43606.1830298,7325.58720758,0.506085945649,1.27681781837,1131.58559851,3512.80561926,150.650461665,43.0230191539
2672.09928241,0.858560381277,0.141439618723,0.345996489424,39857.1374566,6968.72523128,0.473412894241,1.54346419136,1084.35334153,3372.22428122,149.064971963,42.4790960957
2659.74369122,0.860326287076,0.139673712924,0.345138450455,38364.7473657,6832.25168886,0.46409887554,1.54087080815,1071.39612017,3321.90990563,148.264450236,40.7168646066
2673.72284362,0.86410703753,0.13589296247,0.349082289573,35176.3332473,6521.45545400,0.452009627565,1.53767780667,1061.09929499,3234.11265233,145.762883483,35.2082579123
2689.42021235,0.86801304504,0.13198695496,0.352667515471,32016.2501560,6212.05935378,0.440622974887,1.53172814714,1051.12389844,3147.51253649,143.292309220,29.6607614168
2678.58277984,0.869738748668,0.130261251332,0.359385383363,27966.6852709,5817.55289796,0.419138222607,1.59487610435,999.175447362,3000.36189391,138.396735547,24.3744995903
2614.24995120,0.872744419342,0.127255580658,0.361940059999,25368.9082283,5495.44724375,0.397592731685,1.65401758215,939.212923557,2844.92836872,135.254119151,21.9118889244
2680.87869294,0.877822987359,0.122177012641,0.344411073773,25651.2311481,5582.45707166,0.398489274393,1.53793643643,935.411755370,2869.06879046,140.462243157,21.3471804368
2676.01205334,0.878633546798,0.121366453202,0.342026432079,25476.2158592,5567.59751645,0.397430561731,1.52613743440,933.558557647,2861.93557446,140.580690756,21.2390191101
2666.52141398,0.880929271354,0.119070728646,0.337903375832,25753.7048262,5494.15722668,0.405630417878,1.54005010921,914.768049889,2814.70221631,141.462856630,21.2245813844
2671.38773964,0.879222735482,0.120777264518,0.347852175413,25924.9453144,5413.82511561,0.403310413685,1.66266477762,879.992656728,2743.50806061,139.735566666,21.6556106897
2678.66818837,0.878593721388,0.121406278612,0.352263324054,25857.8847764,5373.42394031,0.399691101825,1.72107328152,861.769623126,2705.90562771,138.328928743,21.7489297867
2686.56658206,0.878574389952,0.121425610048,0.354104960071,25755.2319160,5345.63416973,0.396833780417,1.7535803852,849.535275100,2679.92062243,137.150233174,21.7054235944
2693.37784812,0.878790746862,0.121209253138,0.354861549288,25646.5448631,5323.76967481,0.394502085488,1.77401843602,840.352701975,2659.93460886,136.159596733,21.6166426231
2656.61261329,0.878875087502,0.121124912495,0.356691926426,24077.7769717,5212.19234764,0.369312272674,1.81972090242,809.239592553,2583.72584078,134.677477761,21.5936869051
2605.71054052,0.878646725591,0.121353274417,0.359505065808,22251.0335120,5081.55183856,0.340100449157,1.87356027539,774.461038575,2497.79227392,133.317196782,21.6697045683
2593.91477961,0.878227108689,0.121772891223,0.361776606848,22032.4306684,5050.91210201,0.335868960773,1.89852080920,765.178068551,2477.51749497,133.088967987,21.7946561788
2577.08098328,0.877535091077,0.122464909401,0.364782311159,21828.6215317,5018.87893505,0.331720541331,1.92671918050,756.087508290,2457.88856390,133.096687103,22.0019963599
2556.17975598,0.876696047502,0.123303952523,0.368200530017,21592.8509646,4983.69853461,0.326990654286,1.95708402079,746.553644961,2437.15348647,133.226117610,22.2548106905
2669.09064222,0.846693503883,0.15330649136,0.302648884552,60234.7860091,8968.44809866,0.573792440369,1.27897587151,1230.84773124,4038.96053720,164.106937611,71.7112148045
2690.91813558,0.849411951655,0.150588050436,0.304383271328,58303.6813905,8762.82056613,0.570659711424,1.27606038113,1221.48494357,3981.60157336,162.783775804,67.8639149739
2713.42255603,0.850307172275,0.149692826239,0.305967308102,57976.5158904,8707.22425917,0.576002452503,1.27273155939,1225.54430180,3976.34425671,162.212949155,66.2761445704
2740.19207770,0.851380196633,0.148619803362,0.307552229414,57584.3208053,8644.44731793,0.581431986251,1.26866320658,1228.95467071,3969.08062656,161.684375794,64.4768352855
2765.13497833,0.852479115977,0.147520884015,0.309227940906,57165.5841142,8576.42545301,0.587224894814,1.26469603385,1232.88092404,3961.00976432,161.031903309,62.6234583658
2790.82717957,0.853670804809,0.146329195205,0.310779913889,56684.4323513,8503.85580849,0.592386388209,1.26055315182,1235.66085621,3950.52779611,160.433456474,60.6995802610
2814.05982663,0.854884188464,0.145115811528,0.312179875482,56132.8938557,8427.68653698,0.596339787857,1.25681062424,1237.12496247,3937.20875632,159.853820092,58.8024186858
2847.69970086,0.858330568471,0.141669431529,0.311096050575,54407.6112993,8245.70319428,0.592931285235,1.24719060189,1225.32038471,3877.32750861,157.585693272,55.1993582394
2777.18190350,0.861358091011,0.138641908989,0.31531979182,50169.7498285,7854.15769316,0.559699604407,1.2578423305,1189.50155044,3723.35820792,155.437483705,50.4262531453
2806.80012033,0.864987644391,0.135012355609,0.312759720074,48254.0919550,7673.80169588,0.550821169212,1.24852570427,1171.56426301,3654.27551761,153.121544711,47.1225030531
2792.66930073,0.86630515352,0.13369484648,0.31387102301,46575.3314677,7530.10777744,0.536900386675,1.25366500937,1155.52758377,3596.52735936,152.645105211,45.2430652341
2793.41003970,0.867627004507,0.132372995493,0.313693546003,45304.2075234,7427.65432979,0.526417719582,1.25528762617,1142.17924559,3554.43805553,152.317231842,43.7612776414
2779.56068928,0.868815821805,0.131184178195,0.313842088223,43881.1829253,7307.75276699,0.515153589644,1.25987884745,1129.45437781,3507.37442652,151.491561600,42.3342153212
2697.27130573,0.861988796957,0.138011203043,0.337660326664,40387.0788056,6984.17189881,0.484078516007,1.48270722137,1088.73180583,3380.29050866,149.574314901,41.7394328611
2671.68989370,0.861990701121,0.138009298879,0.34152880509,38532.6723890,6819.70054631,0.469709735598,1.52346085313,1070.36469858,3316.78708580,148.528941467,40.3172025346
2696.96868236,0.865086091796,0.134913908204,0.34814510114,35449.1753823,6523.41300270,0.457561111349,1.53250026682,1063.59260442,3236.28411172,145.814948820,34.7751588164
2827.72850460,0.869625930451,0.130374069549,0.346528310373,33559.4490499,6400.18100557,0.443086248261,1.50828783535,1034.51850356,3183.16120983,148.584869041,30.0054680817
2791.43596856,0.871349078016,0.128650921984,0.345129027423,32251.3284107,6259.71886543,0.433041256465,1.51574686385,1013.67724586,3120.07974471,147.249837386,28.9622273844
2714.29417856,0.876097424053,0.123902575947,0.350501382222,26342.7758968,5627.74595062,0.401195281043,1.58701201686,930.949033750,2874.63186356,139.753119076,21.7625150421
2694.97209567,0.881503683116,0.118496316884,0.336074916003,26337.7722137,5537.46066854,0.413107988242,1.52434925176,919.519895484,2833.73666619,142.043214920,21.1326790140
2705.21336889,0.881079014948,0.118920985052,0.340085327216,26469.6531269,5497.59141817,0.412509346417,1.58388055173,899.899301897,2794.83352900,141.172482481,21.2651307815
2721.95025226,0.880486791355,0.119513208645,0.344579785664,26525.4947975,5465.31868043,0.409873838108,1.64495407314,880.727925123,2757.97868883,139.753088142,21.3353274736
2739.43926593,0.880652964273,0.119347035727,0.346079322187,26500.1868609,5443.63549629,0.407602579463,1.67790745378,867.523046176,2731.65349747,138.409196645,21.2281882425
2757.58358372,0.881284080636,0.118715919364,0.345734941349,26453.0310975,5429.58354660,0.406069669875,1.69301055927,858.497986878,2712.85088141,137.126939392,21.0109321825
2774.25466806,0.882068713976,0.117931286024,0.344626762784,26400.7936021,5419.72380557,0.405014111934,1.69906752607,852.047712947,2698.83836006,135.969607324,20.7626692892
2785.15871664,0.882656883431,0.117343116569,0.343883964074,26331.3634398,5409.15374286,0.403754413744,1.70478355502,846.439912754,2686.54263978,135.092253858,20.5816213640
2738.69340963,0.882814418903,0.117185581102,0.345448683693,24374.9452414,5279.38375025,0.372292993816,1.75161123269,810.290571337,2598.15051824,133.681936052,20.5589227816
2696.06600305,0.882194730342,0.117805269782,0.34882363103,23064.2515573,5182.10133619,0.350584063612,1.79908531707,783.658928713,2534.59597424,133.098238444,20.7553799765
2672.92760546,0.881091065074,0.118908933169,0.352918317396,22788.7675098,5145.20982659,0.344732852832,1.83474832858,772.830005492,2512.13794465,133.427006485,21.0850118995
2644.94267672,0.879790098033,0.120209895921,0.357597571164,22484.7393238,5104.26663997,0.338364882643,1.87386040336,761.466018366,2488.28725447,133.877169157,21.4733245750
2655.94949371,0.847112553721,0.152887435518,0.296049680039,61712.9101182,9063.22425856,0.584834320177,1.26391611964,1229.17618845,4057.24354178,166.131664922,73.8862899387
2679.42145293,0.849825840593,0.15017415932,0.298309958133,59776.8427976,8853.06299056,0.582868959057,1.26117323145,1221.86044390,4001.53140001,164.614499769,69.8721371846
2706.91616515,0.850874824326,0.149125177071,0.300065705621,59484.2892114,8793.64841904,0.590094366265,1.25654756889,1227.40186538,3997.74524257,164.013688672,68.0716195005
2739.70423735,0.852118426504,0.147881573252,0.301928035695,59125.9303378,8725.53021054,0.59783296503,1.25108638985,1232.73254774,3992.31641188,163.413432054,65.9982474117
2773.77916157,0.853454437441,0.146545562543,0.303879746514,58730.4542817,8650.98945034,0.606116188867,1.24531179629,1238.31231352,3985.91602223,162.736933475,63.7798041453
2808.21682208,0.854852824084,0.145147175924,0.305787582329,58290.9751844,8572.14520458,0.614232681796,1.23944783335,1243.34097015,3977.95078677,162.054060980,61.4912375247
2840.43678984,0.85626636593,0.143733634069,0.307528419457,57783.5339327,8490.21074724,0.6211489373,1.23400404302,1247.01975926,3967.26785612,161.373586200,59.2326690625
2891.75260106,0.860418507231,0.139581492768,0.306008172741,55891.1051838,8288.30304743,0.619225194246,1.22104897229,1234.73609744,3902.92463983,158.557958891,54.9174110596
2921.18694754,0.862928644034,0.137071355966,0.305700018674,54519.5751290,8150.90086189,0.615478175977,1.21489340124,1225.15798707,3858.16368228,157.133886621,52.0951181571
2867.72138919,0.866001077763,0.133998922237,0.308583663681,50445.3113853,7795.22876930,0.580984198813,1.22429832109,1187.95459509,3712.45009089,154.994270511,47.6541754730
2847.45881766,0.866985035838,0.133014964162,0.309760534305,48955.5617916,7670.29759913,0.568263174313,1.22925131585,1176.16920646,3663.47552636,154.099508473,46.1594475077
2833.97023308,0.868105201666,0.131894798334,0.310328252928,47339.0591592,7547.74073658,0.552163370945,1.23518798667,1159.39405828,3609.65251145,153.625581610,44.6804279987
2809.62464342,0.869106877498,0.130893122502,0.310862770648,45708.7846765,7420.83153206,0.536349570124,1.24174263791,1144.33525788,3555.68037180,152.719031035,43.3640189060
2792.05903758,0.870164718744,0.129835281256,0.311022280463,44172.4576126,7301.64622309,0.522003152847,1.24839876733,1129.59631073,3505.30272968,151.835996445,42.0746964995
2734.83588153,0.86488964408,0.13511035592,0.329985167417,41045.0350705,7031.06577446,0.49174606462,1.42956347451,1090.23967554,3393.06167908,150.617813094,41.3446654434
2803.61808320,0.865281346539,0.134718653461,0.333305807253,39171.3853780,6922.40649802,0.468321034357,1.48311783987,1047.24774376,3324.94553003,153.584917194,39.3495194060
2865.55428368,0.869372742208,0.130627257792,0.345485732055,35034.1967033,6519.78859894,0.454758478052,1.50105758414,1045.11487263,3225.35610482,149.661445224,31.0205108340
2856.84228004,0.870586627551,0.129413372449,0.343549345143,34052.7219079,6440.79893375,0.446519236041,1.49813649669,1032.59998760,3189.60033805,149.112555252,30.1574644181
2831.78742308,0.876766011595,0.123233988405,0.329448967867,34204.4267314,6294.33699758,0.461474086838,1.46880644418,1003.59903921,3108.56333600,151.494843510,29.5936763310
2736.61535949,0.880360118476,0.119639881524,0.340563585253,28369.6977181,5633.23963429,0.42580795996,1.59310969633,908.827308856,2835.58176472,142.506148498,22.9008920651
2760.23627662,0.881207447855,0.118792552145,0.341592502556,27294.4474992,5536.66340942,0.419182502103,1.61433161777,890.242002957,2791.72791132,140.840174888,21.2517272447
2779.22643856,0.881746726025,0.118253273975,0.341524029677,27197.0726932,5521.07634331,0.416662837457,1.63168244307,879.922852192,2771.23122075,139.684496123,21.0185316664
2803.38416921,0.882722325494,0.117277674506,0.340077784161,27145.8609769,5512.36742571,0.41527516555,1.63890597917,871.754885624,2754.51380656,138.313041721,20.6925628286
2831.05075542,0.884113508262,0.115886491738,0.33719941463,27123.7718798,5510.57941216,0.415058610272,1.63390705422,866.624445205,2743.03148145,136.787378468,20.2654918059
2859.13685630,0.885687541191,0.114312458809,0.333586871168,27119.3252738,5512.87207403,0.415659766963,1.62125163009,863.787106915,2735.61955450,135.263092524,19.7914000614
2880.26664390,0.88692162645,0.11307837355,0.330784373631,27103.3357150,5513.41194052,0.415935086937,1.61158962500,861.277959855,2729.19130310,134.083547048,19.4236056138
2847.79427404,0.887462876299,0.112537123702,0.330871552037,25433.9376086,5408.54408830,0.389166014143,1.64351250376,830.995050056,2655.35004269,132.735287440,19.2921795597
2803.15933148,0.886597495454,0.113402504553,0.334768183107,24115.2261979,5313.13366350,0.366730241806,1.69345754689,803.879142108,2592.43789438,132.502957126,19.5688937504
2769.68236729,0.884813094813,0.115186904687,0.340731113941,23749.1370228,5268.59399647,0.358450805397,1.74176172669,790.176094216,2565.61287252,133.387035180,20.1050437830
2731.51652234,0.882860640778,0.11713936251,0.347231320819,23348.1785342,5219.18533138,0.349628907303,1.7935803831,775.825072436,2536.89378030,134.334189438,20.6897147483
2635.73071711,0.847221140241,0.152778860171,0.289358348457,63216.6543693,9167.21264866,0.594454053417,1.25076736606,1226.85470296,4076.40730154,168.102814151,76.3956020617
2664.60770939,0.848173629421,0.151826369495,0.291148451337,63065.2538661,9118.77216255,0.602917793726,1.24568326073,1233.96022373,4077.24129055,167.557236406,74.7178923421
2698.14099670,0.851257877494,0.148742122569,0.29413047468,60976.7696333,8886.04362069,0.602671651565,1.24168685902,1228.13830908,4019.13696704,165.840590435,70.0372632717
2737.76595388,0.852685144957,0.147314854947,0.296460154475,60641.6500816,8810.08927773,0.613113435633,1.23486053048,1236.04417503,4015.85882142,165.098528227,67.6112767544
2781.80682881,0.854276909688,0.145723090342,0.298920065427,60268.5458498,8725.68790067,0.624728977558,1.22721016474,1244.35508009,4011.83070999,164.286455328,64.9262907639
2828.19496872,0.855965152021,0.144034847978,0.30137346684,59866.2037463,8636.10331065,0.636913165368,1.21911028879,1252.49216338,4006.90740199,163.446293354,62.1002404890
2873.31141072,0.857660279811,0.142339720189,0.303656938876,59423.1065135,8544.75226270,0.648401261394,1.21125641704,1259.54090983,4000.19111030,162.612052038,59.2982147074
2934.60805350,0.861745474324,0.138254525676,0.302991415415,57649.6587889,8346.00992846,0.649792388859,1.19775304167,1250.42891419,3942.96351775,159.927644582,54.7072926636
2979.70351791,0.86551464023,0.13448535977,0.301661339499,55738.0238184,8155.60051962,0.644860496557,1.18751160164,1236.84210247,3879.22909187,157.272354036,50.7448481205
2994.45770821,0.866696063291,0.133303936709,0.302266310899,54781.3564444,8075.06582031,0.638881762704,1.18696497401,1229.18282283,3851.09483373,156.947774679,49.1528041695
2976.85652222,0.867742236455,0.132257763545,0.303306646311,53045.9131463,7947.32082777,0.620520268565,1.19312631336,1211.89346486,3794.11506412,156.438935824,47.6294833284
2882.68872889,0.868626667018,0.131373332983,0.307283364041,49533.2438213,7671.86637809,0.581783403847,1.21342056709,1179.82863832,3671.53433776,154.914087839,45.4056417868
2859.47770064,0.869334451103,0.130665548897,0.30750458875,48025.0572936,7571.21383659,0.563862499404,1.22180830997,1164.26550607,3622.66789511,154.122252232,44.5581687042
2857.21537074,0.870893070731,0.129106929269,0.307081829219,45957.5798228,7438.94913930,0.538659692972,1.22666704078,1135.70081374,3552.43896121,154.541957942,42.8330791258
2922.07562250,0.873264605031,0.126735394969,0.304308469282,44340.9118655,7366.70694691,0.516065235113,1.22299795396,1100.19374670,3497.37181982,157.031527063,40.7810812125
2860.92167866,0.868388144076,0.131611855924,0.321356598052,41539.4930588,7124.83845451,0.48871587233,1.38454027189,1067.15325440,3397.82645945,155.407703483,40.2912044909
2838.05268228,0.870205402645,0.129794597355,0.324016881037,39955.4705400,6869.40148195,0.487681551252,1.45306084595,1038.44716732,3294.89987280,156.070257105,38.3987503491
2894.31371495,0.875965756372,0.124034243628,0.327522057507,37148.0821635,6525.55408350,0.486528652581,1.45294019035,1027.96067836,3195.27772578,154.505315834,31.7487920401
2894.85995791,0.876836774536,0.123163225464,0.326353910494,36221.7035362,6463.40213647,0.47725120432,1.45404701711,1016.03139021,3164.41749667,153.678324051,30.9382769488
2900.41672592,0.877756393096,0.122243606904,0.325106218535,35496.5133123,6411.98663485,0.470077845345,1.45605197818,1004.97142481,3136.74275152,152.738414099,30.2129639079
2895.45847451,0.880475322724,0.119524677276,0.331257708631,31284.3879778,5985.30498631,0.446817777854,1.52622798484,943.503906036,2966.93882195,146.502756083,24.5216756450
2838.30108328,0.883133718369,0.116866281631,0.337797964148,27886.8924233,5584.16021800,0.423464180359,1.61206359185,880.360274137,2788.15868149,139.801068174,20.7084403275
2867.66823241,0.88478722399,0.11521277601,0.334069913,27775.9603068,5581.12236838,0.422538168781,1.60047030370,875.592910825,2776.70267602,138.206861982,20.1652597537
